영상ID,제목,업로드일,조회수,좋아요,댓글수,설명(첫줄),URL
l35VApZGPV8,양동봉-심재우: Podcast 2000年の常識を覆す！「点」に大きさがある？物理学と世界観を揺るがす極小の定義変更論,2025-10-01,7,0,0,,https://youtu.be/l35VApZGPV8
aikuRvM7uSQ,양동봉-심재우: Slide   Chinese 點的叛亂,2025-10-01,5,0,0,,https://youtu.be/aikuRvM7uSQ
_gn7Ng23OBs,양동봉-심재우: Slide   Japanese 點의 反亂,2025-09-30,4,0,0,,https://youtu.be/_gn7Ng23OBs
fSJ64B6_xEA,양동봉-심재우: 슬라이드   4  점의 반란,2025-09-30,7,0,0,,https://youtu.be/fSJ64B6_xEA
K-t5E4klqYg,양동봉-심재우: V1   신간서적 전세계 과학계를 뒤흔들 점의 반란  K Science의 노벨상 도전과 새로운 과학 패러다임,2025-09-28,9,0,0,,https://youtu.be/K-t5E4klqYg
B92wug1rf1U,양동봉-심재우: Slide Video   Rebellion of the Point,2025-09-28,8,0,0,,https://youtu.be/B92wug1rf1U
F-r0_t4iEaM,양동봉-심재우: Podcast   Point Rebellion,2025-09-28,3,0,0,,https://youtu.be/F-r0_t4iEaM
wlQazGDJpSk,양동봉-심재우: 팟캐스트   [신간서적] 점의 크기가 10⁻⁹⁵m  노벨상에 도전하는 K 사이언스  점의 반란  집중 해부,2025-09-28,16,0,0,,https://youtu.be/wlQazGDJpSk
Wck25_XLlaQ,양동봉-심재우: 슬라이드 영상-[신간서적] 점의 반란  과학계를 뒤흔드는 한국의 발견,2025-09-28,44,1,0,,https://youtu.be/Wck25_XLlaQ
arh2_pKO_b0,양동봉-심재우: 팟캐스트 - 9억 개 데이터와 35년의 고독 (수정판),2025-09-24,30,1,0,,https://youtu.be/arh2_pKO_b0
4091yluYgJ0,양동봉-심재우: 영상 - 점의 반란  한 과학자의 35년 비밀 (수정판),2025-09-24,38,0,0,,https://youtu.be/4091yluYgJ0
TqypEZ2q1UY,양동봉-심재우: 점의 반란  한 과학자의 35년 비밀,2025-09-24,29,2,0,,https://youtu.be/TqypEZ2q1UY
IEtT8O-ODdk,양동봉-심재우: 9억 개 데이터와 35년의 고독,2025-09-24,17,1,0,,https://youtu.be/IEtT8O-ODdk
zfb0tX787NE,팟캐스트   보험영업 AI튜터 소개,2025-09-24,6,0,0,,https://youtu.be/zfb0tX787NE
VTuq2EOLp4Y,AI튜터허브 9가지 서비스와 솔루션 소개,2025-09-24,10,0,0,,https://youtu.be/VTuq2EOLp4Y
Zh0QjLs_DdU,보험영업 AI튜터 소개 영상,2025-09-24,7,0,0,,https://youtu.be/Zh0QjLs_DdU
AYGO-nsWrbw,K 사이언스  숫자로 우주의 암호를 풀다,2025-09-23,14,0,0,,https://youtu.be/AYGO-nsWrbw
yMdzAyent5M,양동봉-심재우: The Finite Point  How K Science Solved Physics  Infinite Cri,2025-09-22,17,0,0,,https://youtu.be/yMdzAyent5M
zjJNtYDlR98,양동봉-심재우: The Revolt of the Point,2025-09-22,11,0,0,,https://youtu.be/zjJNtYDlR98
3AvUDwdwD04,양동봉-심재우: V1   점의_반란__K-사이언스가_규칙을_새로_쓰다,2025-09-21,34,1,0,,https://youtu.be/3AvUDwdwD04
tGQH8HYR59o,"양동봉-심재우: 팟캐스트   2천 년간 0이던  점의 크기 , 한국이 유한성을 증명하다  무한대 난제 해결부터 노벨상, K Science",2025-09-21,27,0,0,,https://youtu.be/tGQH8HYR59o
fbfR5CgNm5M,양동봉-심재우: 소개 영상   점(Point)의 반란  K 사이언스가 규칙을 새로 쓰다,2025-09-21,25,1,0,,https://youtu.be/fbfR5CgNm5M
IfSG3QO0ZcQ,양동봉-심재우: V2  비밀은 숨기고 진실은 증명한다  영지식 증명ZKP으로 혁신될 우리 세상,2025-09-18,5,0,0,,https://youtu.be/IfSG3QO0ZcQ
3OJMUCO6rbU,양동봉-심재우: V1   영지식 증명  비밀을 지키는 기술,2025-09-18,0,0,0,,https://youtu.be/3OJMUCO6rbU
qd8-cOYuZjU,양동봉-심재우: N2   비밀은 숨기고 진실은 증명한다  영지식 증명ZKP으로 혁신될 우리 세상,2025-09-18,85,0,0,,https://youtu.be/qd8-cOYuZjU
ZGkxmeheNIU,양동봉-심재우: N1   영지식 증명  비밀을 지키는 기술,2025-09-18,1,0,0,,https://youtu.be/ZGkxmeheNIU
1T_f4TUB88Q,팟캐스트   한복의 모든 것,2025-09-12,8,1,0,,https://youtu.be/1T_f4TUB88Q
9ouG8B9pL-U,옷이 말을 걸 때  한복 이야기,2025-09-12,9,1,0,,https://youtu.be/9ouG8B9pL-U
1UYU961dqew,팟캐스트    좋은효소 & 미리안 AI톡,2025-09-09,18,0,0,,https://youtu.be/1UYU961dqew
G4CiHEPY5w4,AI 영업 파트너   좋은효소 & 미리안 AI톡,2025-09-09,12,1,0,,https://youtu.be/G4CiHEPY5w4
IX8rJraYxxc,"페이스올로지 혁명  치아가 아닌, 얼굴을 디자인하다",2025-09-06,3,0,0,,https://youtu.be/IX8rJraYxxc
wiUlH3EbXXY,팟캐스트   양동봉 속초 선치과 원장의 얼굴이 말하는 아이 성장 지도,2025-09-06,11,1,0,,https://youtu.be/wiUlH3EbXXY
Yw0-u4int9E,양동봉-심재우: 137의 반란 책소개 팟캐스트 영상 영어 54분,2025-09-04,6,0,0,,https://youtu.be/Yw0-u4int9E
Eb6iAP887i0,양동봉-심재우: 137의 반란 책 소개 영상 영어   Rebellion of 137,2025-09-04,3,0,0,,https://youtu.be/Eb6iAP887i0
8kvHR0Uzw1U,양동봉 원장의 제로존 이론  - KBS 취재파일 2007,2025-09-03,56,2,0,,https://youtu.be/8kvHR0Uzw1U
-3BoJOK3POQ,팟캐스트   치료멍멍 동물병원 이준섭 원장 소개 영상,2025-08-28,17,0,0,,https://youtu.be/-3BoJOK3POQ
Bg7mvRfE4RQ,마군성 3   오악출운,2025-08-17,2,0,0,,https://youtu.be/Bg7mvRfE4RQ
rgCcitaDAtA,마군성 2   영원의 호흡,2025-08-17,5,0,0,,https://youtu.be/rgCcitaDAtA
y8PQSNEjMkw,마군성 1   한 획에 담긴 영원의 의지,2025-08-17,0,0,0,,https://youtu.be/y8PQSNEjMkw
LHCseb-Uz-Y,팟캐스트   보험영업 AI튜터 소개,2025-08-17,17,0,0,,https://youtu.be/LHCseb-Uz-Y
lZz-t5zMHbs,팟캐스트 2   강의안 2   양동봉원장과 심재우대표의 메타물리학을 현실로 만들 위대한 동반자의 약속과 25,2025-08-13,15,1,0,,https://youtu.be/lZz-t5zMHbs
a6KYEeg_3UA,"양동봉-심재우: 팟캐스트 4   항등원, 일승법, 마음방정식",2025-08-13,8,1,0,,https://youtu.be/a6KYEeg_3UA
C9hZ6EPEGHQ,팟캐스트 3   양동봉 원장 연구 주장의 신뢰도 및 정확도 분석,2025-08-13,26,1,0,,https://youtu.be/C9hZ6EPEGHQ
Txlfbnovj20,양동봉-심재우: PodCast   4  Four Keys to the Mind  Seon Buddhism,2025-08-13,4,0,0,,https://youtu.be/Txlfbnovj20
7pwuIqGaVZQ,팟캐스트 1   양동봉 원장의 과학적 여정,2025-08-13,23,1,0,,https://youtu.be/7pwuIqGaVZQ
X8Lo7QkWIWU,PodCast   3  A New Physics  The Theories of Yang Dong bong,2025-08-13,7,1,0,,https://youtu.be/X8Lo7QkWIWU
PaQhVbgz-8I,PodCast   2  Yang & Shim  A Partnership for a New Horizon,2025-08-13,4,0,0,,https://youtu.be/PaQhVbgz-8I
xiOFS8rhfCM,양동봉-심재우: PodCast   1  The Zero Zone Theory,2025-08-13,16,1,0,,https://youtu.be/xiOFS8rhfCM
-7qD_VS5Az4,보험영업 AI튜터 소개 영상,2025-08-10,17,0,0,,https://youtu.be/-7qD_VS5Az4
LBhJ4JXv9iY,조조 단가행短歌行,2025-08-09,85,1,0,,https://youtu.be/LBhJ4JXv9iY
A4ZOj4o1RBA,바위 속에 숨은 비밀   반구대 암각화 이야기,2025-08-08,14,1,0,,https://youtu.be/A4ZOj4o1RBA
fSbzSwXOxtU,팟캐스트   보험영업 AI튜터,2025-08-08,22,0,0,,https://youtu.be/fSbzSwXOxtU
bFEFefDSTSI,AI돈슨트 조조의 단가행,2025-08-08,5,0,0,,https://youtu.be/bFEFefDSTSI
v0EOoeqIFLU,프레젠테이션영어   반구천 암각화 이야기,2025-08-08,8,1,0,,https://youtu.be/v0EOoeqIFLU
v9wQtL9V7bQ,팟캐스트 암각화 바위에 새긴 우리들의 비밀 지도,2025-08-08,8,0,0,,https://youtu.be/v9wQtL9V7bQ
hjMtDp4WYSI,팟캐스트 반구천 암각화 이야기,2025-08-08,2,0,0,,https://youtu.be/hjMtDp4WYSI
yHg0b_79DkU,1  창세기   창조와 인간의 존엄성,2025-08-04,10,0,0,,https://youtu.be/yHg0b_79DkU
qWe0zSyiCm4,AI도슨 영어   광부 1,2025-07-30,3,0,0,,https://youtu.be/qWe0zSyiCm4
_ENbrcRnFLg,팟캐스트   문경석탄박물관의 AI 솔루션 도입 효과,2025-07-30,7,0,0,,https://youtu.be/_ENbrcRnFLg
xSS1j3A8FmA,AI도슨트 학교 교실,2025-07-30,1,0,0,,https://youtu.be/xSS1j3A8FmA
D94nWFjhNQU,AI도슨트 탄광 사무실,2025-07-30,0,0,0,,https://youtu.be/D94nWFjhNQU
3g2h9qkJL4M,AI도슨트 출갱,2025-07-30,4,0,0,,https://youtu.be/3g2h9qkJL4M
f4KhcDyWZTc,AI도슨트 광부 2,2025-07-30,4,0,0,,https://youtu.be/f4KhcDyWZTc
jXGJW5sNxhU,AI도슨트 광부 1,2025-07-30,3,0,0,,https://youtu.be/jXGJW5sNxhU
vWpCCbs20K4,AI뮤직 난로 곁의 꿈,2025-07-30,2,0,0,,https://youtu.be/vWpCCbs20K4
H8OwBt-5Nlw,AI뮤직 연결음 뒤의 사람,2025-07-30,2,0,0,,https://youtu.be/H8OwBt-5Nlw
FwTxlYp6rXA,"AI뮤직 노란 열차, 빛을 싣고",2025-07-30,1,0,0,,https://youtu.be/FwTxlYp6rXA
hfD98r_3nW8,AI뮤직 나는 멈추지 않는다,2025-07-30,10,0,0,,https://youtu.be/hfD98r_3nW8
1nUY8fsMtzQ,"AI뮤직 검은 빛, 꺼지지 않네",2025-07-30,2,0,0,,https://youtu.be/1nUY8fsMtzQ
mCdD_Mj80zo,양동봉-심재우: 팟캐스트   양동봉 박사의 제로존과 137  대중과 학생을 위한 새로운 과학 이야기,2025-07-27,93,4,0,,https://youtu.be/mCdD_Mj80zo
COwZkFuYd64,양동봉-심재우: 팟캐스트   양동봉 박사의 제로존 이론과 AI 발전,2025-07-27,45,2,0,,https://youtu.be/COwZkFuYd64
7bpShLhhvr8,팟캐스트   4차원교정벨트 사업 기획안    심재우 대표의 역할과 기여,2025-07-22,4,0,0,,https://youtu.be/7bpShLhhvr8
MGZRsOTUyyg,팟캐스트   4차원교정벨트 사업 기획안   초기 시장 진입 전략안,2025-07-22,1,0,0,,https://youtu.be/MGZRsOTUyyg
mo9tXFhfPT4,팟캐스트   조영남 AI갤러리 & AI아트시네마의 가치와 차별성,2025-07-22,9,0,0,,https://youtu.be/mo9tXFhfPT4
-7i2EtYfAxM,"팟캐스트   조영남 예술세계  화투꽃, 이상, 음악",2025-07-22,6,0,0,,https://youtu.be/-7i2EtYfAxM
4ml8g4BuOFw,"AI아트시네마   화투 그림을 그리는 화가, 조영남 40분",2025-07-22,15,0,0,,https://youtu.be/4ml8g4BuOFw
9Noy0PsuE6Q,도슨트 미술과 음악,2025-07-22,0,0,0,,https://youtu.be/9Noy0PsuE6Q
-EssVHfj_tk,도슨트 시인 이상을 위한 성대한 장례식,2025-07-22,1,0,0,,https://youtu.be/-EssVHfj_tk
lwysvHnSVjY,도슨트 화투꽃,2025-07-22,0,0,0,,https://youtu.be/lwysvHnSVjY
uEaHLwWJU7M,뮤직 그림과 음악,2025-07-22,0,0,0,,https://youtu.be/uEaHLwWJU7M
2KZTiqWF7As,뮤직 시인 이상을 위한 성대한 장례식,2025-07-22,0,0,0,,https://youtu.be/2KZTiqWF7As
Z0AvurSFIFI,뮤직 화투꽃,2025-07-22,0,0,0,,https://youtu.be/Z0AvurSFIFI
S8mAkeEHRhk,도슨트 20 너의 마음속 우주,2025-07-21,3,0,0,,https://youtu.be/S8mAkeEHRhk
l6msXtV_7zg,도슨트 9 외계 행성의 수정 동굴,2025-07-21,1,0,0,,https://youtu.be/l6msXtV_7zg
616IGl_g2W4,도슨트 1 태양,2025-07-21,2,0,0,,https://youtu.be/616IGl_g2W4
9EV3V5zS958,AI뮤직 20 너의 마음속 우주,2025-07-21,1,0,0,,https://youtu.be/9EV3V5zS958
Fyu-jv4bGGs,Ai뮤직 9  외계 행성의 수정 동굴,2025-07-21,0,0,0,,https://youtu.be/Fyu-jv4bGGs
9RdNIvgovtQ,AI뮤직 1 불꽃을 내뿜는 태양의 춤,2025-07-21,0,0,0,,https://youtu.be/9RdNIvgovtQ
mUmQkIGQgVE,팟캐스트   덕산 백제호텔  틈새시장 지배자로서의 전략적 르네상스,2025-07-19,70,1,0,,https://youtu.be/mUmQkIGQgVE
j0tMbYH7Cvg,"팟캐스트   갤러리카페와 아트갤러리에 AI도슨트, AI뮤직, AI톡허브 적용하기",2025-07-19,18,0,0,,https://youtu.be/j0tMbYH7Cvg
bObnlFSYHMQ,팟캐스트   대전제일학원 AI노벨문해력5c 도입의 필요성과 가치,2025-07-13,7,0,0,,https://youtu.be/bObnlFSYHMQ
1imulhqWnfw,팟캐스트 대전제일학원 미래 인재 양성 및 시장 리더십 강화 제안,2025-07-13,37,0,0,,https://youtu.be/1imulhqWnfw
3e9i7-kN1_Q,팟캐스트   미리안 건강 제품군의 장점과 차별성,2025-07-13,22,1,1,,https://youtu.be/3e9i7-kN1_Q
iwBq6Kv3qe0,팟캐스트   효소에 대한 모든 것,2025-07-13,6,1,1,,https://youtu.be/iwBq6Kv3qe0
xkVAMFFGZyE,팟캐스트   BTS AI아트시네마,2025-07-09,40,0,0,,https://youtu.be/xkVAMFFGZyE
WnmBpPd9y6k,BTS AI 아트 시네마   60분,2025-07-09,99,5,1,,https://youtu.be/WnmBpPd9y6k
I1Wj5NBHC38,팟캐스트   방탄소년단  일곱 심장으로 이룬 우주 책소개,2025-07-09,6,0,0,,https://youtu.be/I1Wj5NBHC38
akC_8rHYJ68,팟캐스트   방탄소년단 BTS AI톡허브,2025-07-09,14,0,0,,https://youtu.be/akC_8rHYJ68
OvtjIvEbL70,도슨트 암각화의 비밀,2025-07-08,7,0,0,,https://youtu.be/OvtjIvEbL70
fWxuvY-feG8,도슨트 암각화 책의 교육적 가치와 활용법,2025-07-08,5,0,0,,https://youtu.be/fWxuvY-feG8
xyNPkyNcRJ4,도슨트 23 비극의 역사 “마루타,2025-07-06,8,0,0,,https://youtu.be/xyNPkyNcRJ4
Q-EdoVXkPUA,도슨트 22 북경의 자금성 전경,2025-07-06,10,0,0,,https://youtu.be/Q-EdoVXkPUA
pSRfZHLXXZs,도슨트 15 남부 이태리 알베로베로 거리에서,2025-07-06,13,0,0,,https://youtu.be/pSRfZHLXXZs
m-yncPy96PE,도슨트 11 티벳의 포탈라 궁에서,2025-07-06,5,0,0,,https://youtu.be/m-yncPy96PE
ZvFtKLhkASY,도슨트 10 두고 온 산하 금강산 운해,2025-07-06,5,0,0,,https://youtu.be/ZvFtKLhkASY
GGQAcbVdUYs,도슨트 08 고향의 가을들판,2025-07-06,6,0,0,,https://youtu.be/GGQAcbVdUYs
isjbOedKn7c,도슨트 04 두고 온 우리의 산하 5月의 전원,2025-07-06,3,0,0,,https://youtu.be/isjbOedKn7c
K6AoOVvsDm8,뮤직 23  비극의 역사 “마루타,2025-07-06,5,0,0,,https://youtu.be/K6AoOVvsDm8
5l7QWrtscj4,뮤직 22  북경의 자금성 전경,2025-07-06,4,0,0,,https://youtu.be/5l7QWrtscj4
9RiIaLsd4uA,뮤직 15  남부 이태리 알베로베로 거리에서,2025-07-06,5,0,0,,https://youtu.be/9RiIaLsd4uA
Z3zmVvek9oY,뮤직 11  티벳의 포탈라 궁에서,2025-07-06,7,0,0,,https://youtu.be/Z3zmVvek9oY
x8pL8dyBruE,뮤직 10  두고 온 산하 금강산 운해,2025-07-06,1,0,0,,https://youtu.be/x8pL8dyBruE
nd14RAkU65Q,뮤직 8  고향의 가을들판,2025-07-06,17,0,2,,https://youtu.be/nd14RAkU65Q
UZaMqYiIrh8,뮤직 4  두고 온 우리의 산하 5月의 전원,2025-07-06,4,0,0,,https://youtu.be/UZaMqYiIrh8
Tg2sGAehBVw,팟캐스트 - 일본 시술의 문제점과 중국 시술의 가치와 유익 분석,2025-07-01,16,0,0,,https://youtu.be/Tg2sGAehBVw
Bani4zRNDO0,팟캐스트 - 미래바이오  줄기세포 글로벌 전략 분석 미래바이오 투자 전략 가이드,2025-07-01,28,0,0,,https://youtu.be/Bani4zRNDO0
HtKxRbH83u4,팟캐스트 내포신도시 프리미엄 건강검진센터 사업 전략 보고서,2025-06-30,38,1,0,,https://youtu.be/HtKxRbH83u4
HJA7I-MARtU,팟캐스트 문경시 지역재생 전략,2025-06-29,1,0,0,,https://youtu.be/HJA7I-MARtU
hOQv14OTDLc,팟캐스트 부산광역시 교육감 후보용 AI선거 솔루션 교육 정책 분석 리포트샘플,2025-06-27,11,0,0,,https://youtu.be/hOQv14OTDLc
m1sdd0BkDdY,팟캐스트 - 경북 '아아 두레마을' 프로젝트와 AI 솔루션의 융합,2025-06-26,8,0,0,,https://youtu.be/m1sdd0BkDdY
N68-oWAgThs,팟캐스트 -  정창덕 총장 교육부 장관 후보,2025-06-21,143,2,1,,https://youtu.be/N68-oWAgThs
YXHLJXBasPM,팟캐스트  - 박대겸 교수 소개,2025-06-21,43,2,0,,https://youtu.be/YXHLJXBasPM
hMEh4jcN72Q,"팟캐스트 - 박대겸 교수, 교육감 후보의 교육 정책과 비전",2025-06-21,218,5,1,,https://youtu.be/hMEh4jcN72Q
FH9ikklwdvo,Van Gogh AI Art Cinema (107 Minutes) - 고흐 영어 시네마 107분,2025-06-17,38,0,0,,https://youtu.be/FH9ikklwdvo
EMj4VFo0Ksg,Van Gogh AI Concert Preview 20 Minutes,2025-06-12,6,0,0,,https://youtu.be/EMj4VFo0Ksg
_IT5ddD6XIg,반 고흐 AI융합전시콘서트 프리뷰 20분,2025-06-12,74,1,1,,https://youtu.be/_IT5ddD6XIg
8AjJYIizxLc,고흐 영어 노래 모음90분,2025-06-12,14,1,0,,https://youtu.be/8AjJYIizxLc
34aWnbjrDnw,Podcast Van Gogh AI Concert - 팟캐스트 반 고흐 (영어),2025-06-12,13,0,0,,https://youtu.be/34aWnbjrDnw
j3P3lzefcUg,AI Docent - 22 Almond Blossoms,2025-06-11,1,0,0,,https://youtu.be/j3P3lzefcUg
F4l3TBtoqV0,AI Docent - 11 Starry Night Over the Rhône,2025-06-11,6,0,0,,https://youtu.be/F4l3TBtoqV0
BzANBdzUf8I,AI Docent - 9 Irises,2025-06-11,0,0,0,,https://youtu.be/BzANBdzUf8I
sr5Wwdxgayo,AI Docent - 6 The Potato Eaters,2025-06-11,1,0,0,,https://youtu.be/sr5Wwdxgayo
FDA0sQ74tLU,AI Docent - 5 Café Terrace at Night,2025-06-11,1,0,0,,https://youtu.be/FDA0sQ74tLU
uKOZxM9U8nY,AI Docent - 4 Wheat Field with Crows,2025-06-11,2,0,0,,https://youtu.be/uKOZxM9U8nY
rh51pyDSFdc,AI Docent - 2 Sunflowers,2025-06-11,1,0,0,,https://youtu.be/rh51pyDSFdc
vn7vvosJ_mw,AI Docent - 1 Starry Night,2025-06-11,7,0,0,,https://youtu.be/vn7vvosJ_mw
ujh1LbpsEQY,AI Music - 22 Almond Blossoms,2025-06-11,0,0,0,,https://youtu.be/ujh1LbpsEQY
9IDcTG4Ii9o,AI Music - 11 Starry Night Over the Rhône,2025-06-11,9,0,0,,https://youtu.be/9IDcTG4Ii9o
dX4RK0h49OA,AI Music - 9 Irises,2025-06-11,0,0,0,,https://youtu.be/dX4RK0h49OA
-yjuM5r777A,AI Music - 6 The Potato Eaters,2025-06-11,0,0,0,,https://youtu.be/-yjuM5r777A
P22kgD2ij5w,AI Music - 5 Café Terrace at Night,2025-06-11,0,0,0,,https://youtu.be/P22kgD2ij5w
JTWsS5r0_E4,AI Music - 4 Wheat Field with Crows,2025-06-11,0,0,0,,https://youtu.be/JTWsS5r0_E4
UgcQlqGR_74,AI Music - 2 Sunflowers,2025-06-11,0,0,0,,https://youtu.be/UgcQlqGR_74
EReiXQa1tTY,AI Music - 1 Starry Night,2025-06-11,1,0,0,,https://youtu.be/EReiXQa1tTY
BYWBZHF3q8U,AI Music - 0 Gogh Theme Song,2025-06-11,4,0,0,,https://youtu.be/BYWBZHF3q8U
vgg3l4m7Zv4,Van Gogh AI Convergence Concert (77 Minutes),2025-06-11,23,0,0,,https://youtu.be/vgg3l4m7Zv4
ZURKs-FPQas,반고흐 AI융합 전시 콘서트 예고편 영상 (7분),2025-06-07,182,3,0,,https://youtu.be/ZURKs-FPQas
YPFZOms7Ij4,2 1 AI도슨트 별이 빛나는 밤,2025-06-07,6,0,0,,https://youtu.be/YPFZOms7Ij4
pKMJaGUMSY0,"반고흐 AI톡허브와 서적, 그리고 AI도록 사용법 안내 영상 (7분)",2025-06-07,21,0,0,,https://youtu.be/pKMJaGUMSY0
3oi6qWRsgQc,반고흐AI톡허브   서적   AI도록 사용법 안내 영상,2025-06-07,3,0,0,,https://youtu.be/3oi6qWRsgQc
yYOrPnp0t8U,팟캐스트 AI 고흐 융합 콘서트 #2,2025-06-07,209,3,0,,https://youtu.be/yYOrPnp0t8U
4Bvt5RWpFBw,팟캐스트 AI 고흐 융합 콘서트 #1,2025-06-07,74,0,0,,https://youtu.be/4Bvt5RWpFBw
iMTwdcMtAbQ,팟캐스트   AI노벨문해력5c,2025-06-03,9,0,0,,https://youtu.be/iMTwdcMtAbQ
APEU6mMe6Dk,팟캐스트   AI북튜터 소개,2025-06-03,7,0,0,,https://youtu.be/APEU6mMe6Dk
S7ZwNmx73Is,팟캐스트 AI선거 솔루션,2025-06-03,23,0,0,,https://youtu.be/S7ZwNmx73Is
fnPacvthFys,팟캐스트 경복궁 관광에 AI도슨트 특허기술 적용하기,2025-06-01,6,0,0,,https://youtu.be/fnPacvthFys
-Sh5quM8Fi0,AI뮤직 흥례문,2025-06-01,7,0,0,,https://youtu.be/-Sh5quM8Fi0
XOVPvyP89f8,AI뮤직 경회루,2025-06-01,3,0,0,,https://youtu.be/XOVPvyP89f8
Ys1Gg-BP-k4,AI도슨트 흥례문중국어,2025-06-01,0,0,0,,https://youtu.be/Ys1Gg-BP-k4
qQfH5sVtTuw,AI도슨트 흥례문일본어,2025-06-01,0,0,0,,https://youtu.be/qQfH5sVtTuw
x4J0cApnXvk,AI도슨트 흥례문영어,2025-06-01,2,0,0,,https://youtu.be/x4J0cApnXvk
ceZxUqFeu7A,AI도슨트 흥례문한국어,2025-06-01,7,0,0,,https://youtu.be/ceZxUqFeu7A
bkY6Az01Y6g,AI도슨트 경회루 중국어,2025-06-01,2,0,0,,https://youtu.be/bkY6Az01Y6g
ZdSsZvVxSvM,AI도슨트 경회루 일본어,2025-06-01,2,0,0,,https://youtu.be/ZdSsZvVxSvM
Vd72jxuPPl8,AI도슨트 경화루 영어,2025-06-01,31,0,0,,https://youtu.be/Vd72jxuPPl8
v8B9Q1HgXXk,AI도슨트 경회루 한국어,2025-06-01,4,0,0,,https://youtu.be/v8B9Q1HgXXk
vsHAND4nojc,AI뮤직 경회루,2025-06-01,2,0,0,,https://youtu.be/vsHAND4nojc
qPpbklyvcJg,SPIN 셀링의 효과 - 제조업과 검사장비 영업 및 기술지원에 적용하는 법,2025-05-29,11,0,0,,https://youtu.be/qPpbklyvcJg
wFbdVBoY4vc,팟캐스트   온천호텔 로비의 재탄생 12분,2025-05-28,156,5,0,,https://youtu.be/wFbdVBoY4vc
gxuIXvtshJo,팟캐스트   아이의 질문력이 노벨과학상 수상 영재가 되는데 미치는 영향,2025-05-28,11,0,0,,https://youtu.be/gxuIXvtshJo
V5pokXzwpgY,팟캐스트   2050년 노벨과학상 수상 영재 5명 양성 비전 소개,2025-05-28,30,0,0,,https://youtu.be/V5pokXzwpgY
-pKIQZg6ScU,관우 - 먼 길을 걷는다. 술잔이 식기 전에 영상,2025-05-27,66,1,0,,https://youtu.be/-pKIQZg6ScU
1w6JN6X-diQ,"팟캐스트 천 년을 사는 종이, 한지의 비밀",2025-05-27,32,0,0,,https://youtu.be/1w6JN6X-diQ
R7nJAX4wmRw,AI 명화 순환 미술관 기업 후원 프로젝트 모델 소개 영상,2025-05-26,21,0,0,,https://youtu.be/R7nJAX4wmRw
ZoRTaEBl3rU,1분만나 너희가 믿을 때에 성령을 받았느냐,2025-05-24,17,0,0,,https://youtu.be/ZoRTaEBl3rU
wKW1UnMznsA,AI도슨트 명화 순환 AI미술관 프로젝트 소개 영상,2025-05-22,40,1,0,,https://youtu.be/wKW1UnMznsA
m9QFOZZvJg8,"조조 다들 말했지, 간사한 자라",2025-05-21,25,0,0,,https://youtu.be/m9QFOZZvJg8
L108h7l7c04,제갈량 바람 속을 걷는다,2025-05-21,7,0,0,,https://youtu.be/L108h7l7c04
rAz6iUHzQng,장비 거친 바람 속을 달렸다,2025-05-21,17,0,0,,https://youtu.be/rAz6iUHzQng
LrNGZHTRpx8,관우 먼 길을 걷는다,2025-05-21,11,0,0,,https://youtu.be/LrNGZHTRpx8
CgokGoTJMq4,유비 먼 들녘에 서 있었네,2025-05-21,15,0,0,,https://youtu.be/CgokGoTJMq4
eUdyy0tskiY,AI도슨트 조조,2025-05-20,20,0,0,,https://youtu.be/eUdyy0tskiY
S2t25ululyc,AI도슨트 제갈량,2025-05-20,21,0,0,,https://youtu.be/S2t25ululyc
ty5RSr2uC9I,AI도슨트 장비,2025-05-20,4,0,0,,https://youtu.be/ty5RSr2uC9I
ekvNZrjTErc,AI도슨트 관우,2025-05-20,19,0,0,,https://youtu.be/ekvNZrjTErc
_jIZV_5ZWJQ,AI도슨트 유비,2025-05-20,6,0,0,,https://youtu.be/_jIZV_5ZWJQ
aiD9PBGxDdU,『AI노벨문해력5© 프로그램 체험 기획안』 국제학교 소개 영상,2025-05-19,14,0,0,,https://youtu.be/aiD9PBGxDdU
TG0Hj-WtXEo,큐지북 책쓰기 2박3일 캠프 소개 영상,2025-05-19,28,0,0,,https://youtu.be/TG0Hj-WtXEo
yeAUYl2d0RA,보험영업에서 고객상담 롤플레이 연습하는 법 소개 영상,2025-05-18,74,0,0,,https://youtu.be/yeAUYl2d0RA
qnmCSIe-RoM,16. 15가지 영재성의 핵심 역량 소개 영상,2025-05-18,15,0,0,,https://youtu.be/qnmCSIe-RoM
